custom/routes_completed,custom/avg_speed,custom/mean_reward,custom/total_reward,custom/avg_center_dev,custom/total_distance,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/episodes,time/fps,train/actor_loss,train/critic_loss,train/n_updates,train/learning_rate
8.00189393939394,22.09809943685467,0.7683552412720113,4113.773961770348,0.14061422641157806,3157.4892266206443,,,,,,,-41.54857281339086,0.5111908865929712,863189,9.025319756875999e-06
5.75,22.14442825029754,0.7875326535735941,4372.381292640594,0.12184272910394309,3000.042588156648,,,,,,,-41.52650783887293,0.49726102384516796,868542,8.362119366275005e-06
6.661914460285132,22.113251468357426,0.7783151837928783,4433.283286884235,0.12942938343155028,3000.234407188138,,,,,,,-41.51129024974979,0.5251222713248963,874093,7.704591642603994e-06
6.336314847942755,22.224142658306285,0.7943715108504029,4555.720614727061,0.12699687663044784,3000.338963048649,,,,,,,-41.47658813650719,0.48771293501224927,879788,7.061965752538994e-06
,,,,,,18716,5265.93,4101.06144098,895515,472,47,,,,
10.001862197392924,22.063776730112245,0.782654286818374,4504.958074926561,0.12176267295313994,3046.3722034513485,,,,,,,-41.50919611744237,0.4820248015214539,885522,6.447640497275005e-06
6.64568345323741,22.19736186566922,0.7994300585698287,4198.60666760874,0.12401003162888026,3000.304565585917,,,,,,,-41.48419322022969,0.5110007750791223,891277,5.8640588371e-06
6.635416666666667,22.17407898169136,0.793259999284194,3929.8100364538973,0.13546518931610385,3000.0537956097396,,,,,,,-41.452447297345614,0.5037954945398885,896528,5.360423397058999e-06
9.1010101010101,22.06467308382656,0.7797432567584645,4368.121724360918,0.13270200312634767,3000.227263441542,,,,,,,-41.470005019226626,0.4774109151356513,901481,4.9105894853239985e-06
,,,,,,19169,5305.04,4134.98206482,917075,476,47,,,,
7.401606425702811,22.293883835421447,0.7858844983506784,4332.58123940729,0.1302605988391108,3000.279139779508,,,,,,,-41.472274290581,0.5182017677611079,907082,4.431401256875002e-06
4.870662460567823,22.380391872953528,0.7977778790399633,4398.947225026358,0.11412051909651659,3000.2682422818616,,,,,,,-41.415389525353994,0.4882216981594574,912594,3.9903935119309974e-06
7.886178861788618,22.199536506907062,0.7730105393850835,4382.969758313423,0.13714660981431775,3000.386435765191,,,,,,,-41.39736999575378,0.5084922655770897,918107,3.5796353899999977e-06
6.079545454545454,22.23454398005437,0.7913262528676555,4208.273012750192,0.13337350135689408,3000.1511362600722,,,,,,,-41.36212140438438,0.5317489038604154,923776,3.1888861351390035e-06
,,,,,,19633,5324.11,4154.101655320001,939086,480,47,,,,
6.00354609929078,22.35069553923381,0.7973025188891544,4362.042080842563,0.11806134788943745,3168.208127239952,,,,,,,-41.33140467180443,0.5087436486427241,929093,2.851547182604002e-06
5.43804537521815,22.41439235989772,0.7738956092088519,4162.010586325206,0.14192647492268523,3000.09076071484,,,,,,,-41.331102717816286,0.47955302951186624,934563,2.5339445308640028e-06
8.005,22.134891512289,0.7734305131878315,4160.282730437346,0.12344658909461027,3036.2791405324824,,,,,,,-41.28554756188672,0.5110774937908358,939940,2.250845540010999e-06
5.1629327902240325,22.30037447655458,0.7984514863011268,3826.977973841301,0.10899004627189932,2619.5136686437763,,,,,,,-41.23708040557328,0.5605658896630384,945318,1.9965562537789985e-06
,,,,,,20045,5384.13,4204.4056510499995,960103,484,47,,,,
6.515789473684211,22.563574723984836,0.770096338212629,4143.888395922157,0.15158326047125356,3000.255543497158,,,,,,,-41.23404172824102,0.5138519808000113,950110,1.7942935338909978e-06
8.02892561983471,22.161718771295277,0.7621266907227464,4232.851640274133,0.13236688983270717,3000.1082974660676,,,,,,,-41.21471462958807,0.5065861521198737,955490,1.5945202212110005e-06
6.634204275534442,22.178987852800002,0.7746435429007296,4100.188272573561,0.12461480302599248,3000.38945595338,,,,,,,-41.165035437404114,0.5422474478287416,961043,1.4186177347039996e-06
5.758318739054291,22.485305222680115,0.7916486258839602,4544.063112573932,0.12569556239230362,3000.4114456581883,,,,,,,-41.11175615032424,0.5362178028116984,966335,1.2796214284160008e-06
,,,,,,20480,5381.07,4204.524101440001,982067,488,47,,,,
6.0580204778157,22.172009622006136,0.7782904618775126,4090.6946676282064,0.1471739820581137,3000.132196725812,,,,,,,-41.105147216685204,0.5747049533273414,972074,1.1604746520109997e-06
7.0945273631840795,22.07666381268608,0.7999282066298924,4246.018920791469,0.11034078389974447,3000.3002893952653,,,,,,,-41.07202628704619,0.5290432470537842,977329,1.0802051103159996e-06
6.2272727272727275,22.10682697572892,0.8000283933593979,3834.5360893715942,0.12104131762771082,3000.1036785069155,,,,,,,-41.06323283087495,0.5032509311188496,982636,1.027111488859e-06
6.483673469387755,22.48482064728113,0.7952644010004699,4260.231396159517,0.12534840414181245,3000.3790065546054,,,,,,,-41.06519890627598,0.5699547718003865,987428,1.0033189692589999e-06
,,,,,,20888,5364.81,4193.630553320001,1002777,492,48,,,,
